question,horizon,condition,fresh_probability,authors_panel_median,fresh_paired_multiplier,authors_panel_paired_multiplier
ladder:cyber:1k,2028,p4,0.912,0.879,0.985945945945946,0.9692372278149999
ladder:cyber:1k,2028,p5,0.82,0.781,0.8864864864864864,0.8525763583905238
ladder:cyber:1k,2028,eci_p10,0.888,0.835,0.96,0.9213251591268138
ladder:cyber:1k,2028,eci_p25,0.908,0.874,0.9816216216216216,0.9705452292181143
ladder:cyber:1k,2028,eci_p50,0.925,0.905,1.0,1.0
ladder:cyber:1k,2028,eci_p75,0.948,0.935,1.0248648648648648,1.0286969127091508
ladder:cyber:1k,2028,eci_p90,0.968,0.953,1.0464864864864865,1.0523245969695174
ladder:cyber:1k,2030,unconditional,0.955,0.9624999999999999,1.0,1.0
ladder:cyber:1k,2030,sq,0.963,0.9724999999999999,1.0083769633507853,1.0067356204053266
ladder:cyber:1k,2030,p1,0.958,0.975,1.0031413612565445,1.0082353309212408
ladder:cyber:1k,2030,p2a,0.948,0.9524999999999999,0.9926701570680628,0.9943217056077296
ladder:cyber:1k,2030,p2b,0.928,0.9415,0.9717277486910996,0.9833723702482241
ladder:cyber:1k,2030,p3a,0.943,0.9315,0.9874345549738219,0.9728547162981833
ladder:cyber:1k,2030,p3b,0.922,0.9105,0.9654450261780105,0.9504611643964784
ladder:cyber:1k,2030,p4,0.946,0.9415,0.9905759162303664,0.9828989797740763
ladder:cyber:1k,2030,p5,0.868,0.8795,0.9089005235602095,0.9165115680810821
ladder:cyber:1k,2030,eci_p10,0.925,0.9155,0.968586387434555,0.9562000011260687
ladder:cyber:1k,2030,eci_p25,0.941,0.9425,0.9853403141361257,0.9843869251987019
ladder:cyber:1k,2030,eci_p50,0.955,0.9624999999999999,1.0,1.0
ladder:cyber:1k,2030,eci_p75,0.97,0.977,1.0157068062827226,1.0119587133191252
ladder:cyber:1k,2030,eci_p90,0.982,0.9835,1.0282722513089007,1.0208463701290522
ladder:cyber:1k,2050,unconditional,0.976,0.9924999999999999,1.0,1.0
ladder:cyber:1k,2050,sq,0.981,0.9935499999999999,1.0051229508196722,1.0015125158168547
ladder:cyber:1k,2050,p1,0.978,0.99375,1.0020491803278688,1.001255493275353
ladder:cyber:1k,2050,p2a,0.972,0.99065,0.9959016393442623,0.9991439409770383
ladder:cyber:1k,2050,p2b,0.96,0.98695,0.9836065573770492,0.9969299607964786
ladder:cyber:1k,2050,p3a,0.969,0.988,0.992827868852459,0.9964741556108195
ladder:cyber:1k,2050,p3b,0.956,0.982,0.9795081967213115,0.9917818750874059
ladder:cyber:1k,2050,p4,0.971,0.98795,0.9948770491803278,0.9969299607964786
ladder:cyber:1k,2050,p5,0.918,0.9715,0.9405737704918034,0.981013606458156
ladder:cyber:1k,2050,eci_p10,0.958,0.9824999999999999,0.9815573770491803,0.9919272140585466
ladder:cyber:1k,2050,eci_p25,0.968,0.9899,0.9918032786885246,0.9974771123944571
ladder:cyber:1k,2050,eci_p50,0.976,0.9924999999999999,1.0,1.0
ladder:cyber:1k,2050,eci_p75,0.985,0.9935499999999999,1.0092213114754098,1.0020202535000753
ladder:cyber:1k,2050,eci_p90,0.991,0.99465,1.0153688524590163,1.0040201005025127
ladder:cyber:1k,2100,unconditional,0.982,0.9969,1.0,1.0
ladder:cyber:1k,2100,sq,0.985,0.9971,1.0030549898167007,1.0004504892886612
ladder:cyber:1k,2100,p1,0.983,0.99715,1.0010183299389002,1.0003512993215653
ladder:cyber:1k,2100,p2a,0.978,0.9964,0.9959266802443992,0.9996492360210604
ladder:cyber:1k,2100,p2b,0.968,0.99485,0.9857433808553971,0.9987966592273201
ladder:cyber:1k,2100,p3a,0.976,0.9954000000000001,0.9938900203665988,0.9988471226179916
ladder:cyber:1k,2100,p3b,0.965,0.9938,0.9826883910386965,0.9976431007143123
ladder:cyber:1k,2100,p4,0.977,0.99535,0.994908350305499,0.9988471226179916
ladder:cyber:1k,2100,p5,0.932,0.9894499999999999,0.9490835030549899,0.9949321031557329
ladder:cyber:1k,2100,eci_p10,0.966,0.99395,0.9837067209775967,0.9977363384348376
ladder:cyber:1k,2100,eci_p25,0.975,0.996,0.9928716904276985,0.9989944489840873
ladder:cyber:1k,2100,eci_p50,0.982,0.9969,1.0,1.0
ladder:cyber:1k,2100,eci_p75,0.989,0.9972,1.0071283095723014,1.0005005556191926
ladder:cyber:1k,2100,eci_p90,0.993,0.99735,1.0112016293279023,1.0007508296714653
ladder:cyber:10k,6mo,unconditional,0.36,0.07250000000000001,1.0,1.0
ladder:cyber:10k,6mo,sq,0.385,0.07575,1.0694444444444444,1.003997691051311
ladder:cyber:10k,6mo,p1,0.37,0.07825,1.027777777777778,1.0045351706590016
ladder:cyber:10k,6mo,p2a,0.34,0.0665,0.9444444444444446,0.9106210898231875
ladder:cyber:10k,6mo,p2b,0.3,0.062150000000000004,0.8333333333333333,0.8396104169041217
ladder:cyber:10k,6mo,p3a,0.33,0.06255,0.9166666666666667,0.8524963343029693
ladder:cyber:10k,6mo,p3b,0.29,0.0578,0.8055555555555556,0.7748200783705554
ladder:cyber:10k,6mo,p4,0.34,0.062299999999999994,0.9444444444444446,0.8520563361656317
ladder:cyber:10k,6mo,p5,0.22,0.0504,0.6111111111111112,0.6506801175574797
ladder:cyber:10k,6mo,eci_p10,0.29,0.055,0.8055555555555556,0.7500000000000001
ladder:cyber:10k,6mo,eci_p25,0.32,0.0648,0.888888888888889,0.8920805413793601
ladder:cyber:10k,6mo,eci_p50,0.36,0.07175000000000001,1.0,0.9905806378079475
ladder:cyber:10k,6mo,eci_p75,0.42,0.08695,1.1666666666666667,1.1333386615390524
ladder:cyber:10k,6mo,eci_p90,0.5,0.1075,1.388888888888889,1.3929168644626098
ladder:cyber:10k,12mo,unconditional,0.5,0.165,1.0,1.0
ladder:cyber:10k,12mo,sq,0.53,0.17359999999999998,1.06,1.0076843071900419
ladder:cyber:10k,12mo,p1,0.512,0.17859999999999998,1.024,1.0067340828210365
ladder:cyber:10k,12mo,p2a,0.475,0.15215,0.95,0.9195986976425545
ladder:cyber:10k,12mo,p2b,0.43,0.14145,0.86,0.8477478815002932
ladder:cyber:10k,12mo,p3a,0.465,0.14175,0.93,0.8534639625046379
ladder:cyber:10k,12mo,p3b,0.42,0.1303,0.84,0.7750237188021295
ladder:cyber:10k,12mo,p4,0.47,0.14279999999999998,0.94,0.8623667842561165
ladder:cyber:10k,12mo,p5,0.32,0.11415,0.64,0.6604365757498862
ladder:cyber:10k,12mo,eci_p10,0.42,0.1254,0.84,0.7545937746270389
ladder:cyber:10k,12mo,eci_p25,0.46,0.1478,0.92,0.8949203053575087
ladder:cyber:10k,12mo,eci_p50,0.5,0.1636,1.0,0.9917305136803575
ladder:cyber:10k,12mo,eci_p75,0.57,0.20029999999999998,1.14,1.1257961093356987
ladder:cyber:10k,12mo,eci_p90,0.65,0.24330000000000002,1.3,1.372398725177769
ladder:cyber:10k,2028,unconditional,0.7,0.47,1.0,1.0
ladder:cyber:10k,2028,sq,0.73,0.495,1.042857142857143,1.0301178850708579
ladder:cyber:10k,2028,p1,0.71,0.5085,1.0142857142857142,1.0488996502003785
ladder:cyber:10k,2028,p2a,0.675,0.4395,0.9642857142857144,0.9332251019497337
ladder:cyber:10k,2028,p2b,0.62,0.40700000000000003,0.8857142857142858,0.8558886928482317
ladder:cyber:10k,2028,p3a,0.66,0.4095,0.942857142857143,0.8666550115766417
ladder:cyber:10k,2028,p3b,0.605,0.377,0.8642857142857143,0.7909717843490776
ladder:cyber:10k,2028,p4,0.665,0.41100000000000003,0.9500000000000001,0.8694826047713663
ladder:cyber:10k,2028,p5,0.48,0.3295,0.6857142857142857,0.676084986588897
ladder:cyber:10k,2028,eci_p10,0.61,0.379,0.8714285714285714,0.7981797473570155
ladder:cyber:10k,2028,eci_p25,0.655,0.42900000000000005,0.9357142857142858,0.9108437646689819
ladder:cyber:10k,2028,eci_p50,0.7,0.4675,1.0,0.99498743710662
ladder:cyber:10k,2028,eci_p75,0.765,0.5375000000000001,1.092857142857143,1.1299810365033314
ladder:cyber:10k,2028,eci_p90,0.83,0.611,1.1857142857142857,1.3020263926943751
ladder:cyber:10k,2030,unconditional,0.79,0.685,1.0,1.0
ladder:cyber:10k,2030,sq,0.815,0.72,1.0316455696202531,1.052063499432238
ladder:cyber:10k,2030,p1,0.8,0.729,1.0126582278481013,1.0656244908763854
ladder:cyber:10k,2030,p2a,0.765,0.6525,0.9683544303797468,0.9354225700801667
ladder:cyber:10k,2030,p2b,0.71,0.6094999999999999,0.8987341772151898,0.8733868545502328
ladder:cyber:10k,2030,p3a,0.75,0.6214999999999999,0.9493670886075949,0.8843250359628914
ladder:cyber:10k,2030,p3b,0.695,0.577,0.8797468354430379,0.8120629001783999
ladder:cyber:10k,2030,p4,0.755,0.6285000000000001,0.9556962025316456,0.895630418283036
ladder:cyber:10k,2030,p5,0.565,0.5115000000000001,0.7151898734177214,0.7079620444700806
ladder:cyber:10k,2030,eci_p10,0.7,0.5665,0.8860759493670886,0.8205038060402253
ladder:cyber:10k,2030,eci_p25,0.745,0.633,0.9430379746835442,0.9220471463927103
ladder:cyber:10k,2030,eci_p50,0.79,0.685,1.0,0.9973297682645729
ladder:cyber:10k,2030,eci_p75,0.845,0.751,1.0696202531645569,1.0818955976854643
ladder:cyber:10k,2030,eci_p90,0.895,0.7985,1.1329113924050633,1.190022624219324
ladder:cyber:10k,2050,unconditional,0.89,0.935,1.0,1.0
ladder:cyber:10k,2050,sq,0.905,0.95675,1.0168539325842696,1.0133863998362362
ladder:cyber:10k,2050,p1,0.895,0.9607,1.0056179775280898,1.013733343673939
ladder:cyber:10k,2050,p2a,0.875,0.9135,0.9831460674157303,0.9837466325588811
ladder:cyber:10k,2050,p2b,0.83,0.879,0.9325842696629213,0.9454213400899532
ladder:cyber:10k,2050,p3a,0.865,0.89,0.9719101123595505,0.955845117786703
ladder:cyber:10k,2050,p3b,0.82,0.855,0.9213483146067415,0.9167568997811791
ladder:cyber:10k,2050,p4,0.868,0.891,0.9752808988764045,0.955845117786703
ladder:cyber:10k,2050,p5,0.7,0.7989999999999999,0.7865168539325842,0.8519061241247944
ladder:cyber:10k,2050,eci_p10,0.83,0.8625,0.9325842696629213,0.9425380238597298
ladder:cyber:10k,2050,eci_p25,0.86,0.9035,0.9662921348314606,0.9765098200076784
ladder:cyber:10k,2050,eci_p50,0.89,0.9345,1.0,1.0
ladder:cyber:10k,2050,eci_p75,0.925,0.952,1.0393258426966292,1.0191770231472441
ladder:cyber:10k,2050,eci_p90,0.95,0.964,1.0674157303370786,1.0331016488094
ladder:cyber:10k,2100,unconditional,0.915,0.975,1.0,1.0
ladder:cyber:10k,2100,sq,0.928,0.9807,1.014207650273224,1.0056911083047493
ladder:cyber:10k,2100,p1,0.918,0.9818,1.0032786885245901,1.0051146295723148
ladder:cyber:10k,2100,p2a,0.9,0.9709,0.9836065573770492,0.99579908695799
ladder:cyber:10k,2100,p2b,0.86,0.95,0.9398907103825136,0.9865962730647563
ladder:cyber:10k,2100,p3a,0.892,0.955,0.9748633879781421,0.9871214773995676
ladder:cyber:10k,2100,p3b,0.852,0.938,0.9311475409836065,0.9747043607499237
ladder:cyber:10k,2100,p4,0.895,0.955,0.9781420765027322,0.9876464024445909
ladder:cyber:10k,2100,p5,0.75,0.9205000000000001,0.819672131147541,0.9564595207403265
ladder:cyber:10k,2100,eci_p10,0.86,0.9455,0.9398907103825136,0.9823845301506764
ladder:cyber:10k,2100,eci_p25,0.89,0.967,0.9726775956284153,0.9922494156845092
ladder:cyber:10k,2100,eci_p50,0.915,0.9747,1.0,1.0
ladder:cyber:10k,2100,eci_p75,0.945,0.9782,1.0327868852459015,1.0051965186132938
ladder:cyber:10k,2100,eci_p90,0.965,0.9823500000000001,1.0546448087431692,1.0108834381662384
ladder:cyber:100k,6mo,unconditional,0.075,0.009000000000000001,1.0,1.0
ladder:cyber:100k,6mo,sq,0.085,0.0094,1.1333333333333335,1.0070067030561418
ladder:cyber:100k,6mo,p1,0.078,0.009649999999999999,1.0400000000000003,1.0062305898749053
ladder:cyber:100k,6mo,p2a,0.068,0.00825,0.9066666666666668,0.8936504412303011
ladder:cyber:100k,6mo,p2b,0.055,0.0077,0.7333333333333334,0.837958180963393
ladder:cyber:100k,6mo,p3a,0.065,0.00775,0.8666666666666667,0.8291561975888503
ladder:cyber:100k,6mo,p3b,0.053,0.00715,0.7066666666666667,0.7245688373094723
ladder:cyber:100k,6mo,p4,0.066,0.0077,0.88,0.8306623862918078
ladder:cyber:100k,6mo,p5,0.036,0.0063,0.47999999999999987,0.6079187588743291
ladder:cyber:100k,6mo,eci_p10,0.05,0.006549999999999999,0.6666666666666669,0.6831300510639734
ladder:cyber:100k,6mo,eci_p25,0.062,0.0078,0.8266666666666667,0.8485281374238572
ladder:cyber:100k,6mo,eci_p50,0.075,0.0089,1.0,0.9916316520429014
ladder:cyber:100k,6mo,eci_p75,0.098,0.011300000000000001,1.306666666666667,1.140175425099138
ladder:cyber:100k,6mo,eci_p90,0.135,0.014599999999999998,1.8,1.4126755373804147
ladder:cyber:100k,12mo,unconditional,0.13,0.024,1.0,1.0
ladder:cyber:100k,12mo,sq,0.145,0.0252,1.1153846153846154,1.0155104817093414
ladder:cyber:100k,12mo,p1,0.135,0.02595,1.0384615384615383,1.0099504938362078
ladder:cyber:100k,12mo,p2a,0.118,0.0219,0.9076923076923078,0.8944271909999157
ladder:cyber:100k,12mo,p2b,0.096,0.02025,0.7384615384615385,0.8379581809633929
ladder:cyber:100k,12mo,p3a,0.112,0.0206,0.8615384615384614,0.832165848854662
ladder:cyber:100k,12mo,p3b,0.092,0.0188,0.7076923076923076,0.7259093913460856
ladder:cyber:100k,12mo,p4,0.115,0.02045,0.8846153846153845,0.8321992282834417
ladder:cyber:100k,12mo,p5,0.062,0.0164,0.4769230769230769,0.6091095901015049
ladder:cyber:100k,12mo,eci_p10,0.088,0.0173,0.6769230769230767,0.670533656586591
ladder:cyber:100k,12mo,eci_p25,0.108,0.0208,0.8307692307692308,0.8419553960210058
ladder:cyber:100k,12mo,eci_p50,0.13,0.0237,1.0,0.9899494936611665
ladder:cyber:100k,12mo,eci_p75,0.168,0.030149999999999996,1.2923076923076924,1.1416654501210066
ladder:cyber:100k,12mo,eci_p90,0.225,0.04,1.7307692307692308,1.407433680575178
ladder:cyber:100k,2028,unconditional,0.27,0.09,1.0,1.0
ladder:cyber:100k,2028,sq,0.3,0.096,1.111111111111111,1.0327955589886444
ladder:cyber:100k,2028,p1,0.28,0.0985,1.0370370370370372,1.0137937550497034
ladder:cyber:100k,2028,p2a,0.25,0.08005,0.9259259259259259,0.876963474190878
ladder:cyber:100k,2028,p2b,0.2,0.07305,0.7407407407407408,0.8201272435739309
ladder:cyber:100k,2028,p3a,0.238,0.07355,0.8814814814814813,0.8013948878260742
ladder:cyber:100k,2028,p3b,0.194,0.065,0.7185185185185186,0.6837634587578276
ladder:cyber:100k,2028,p4,0.243,0.07455,0.9,0.8133065427423612
ladder:cyber:100k,2028,p5,0.132,0.054349999999999996,0.4888888888888888,0.5682648160723754
ladder:cyber:100k,2028,eci_p10,0.19,0.06395,0.7037037037037037,0.6473388749701496
ladder:cyber:100k,2028,eci_p25,0.228,0.07655,0.8444444444444444,0.8251983888449982
ladder:cyber:100k,2028,eci_p50,0.27,0.089,1.0,0.9908673886137245
ladder:cyber:100k,2028,eci_p75,0.34,0.11460000000000001,1.2592592592592595,1.170599432044553
ladder:cyber:100k,2028,eci_p90,0.43,0.1485,1.5925925925925926,1.4414498873626436
ladder:cyber:100k,2030,unconditional,0.36,0.20500000000000002,1.0,1.0
ladder:cyber:100k,2030,sq,0.4,0.2228,1.1111111111111114,1.045929251909516
ladder:cyber:100k,2030,p1,0.375,0.22845,1.0416666666666667,1.017088655591701
ladder:cyber:100k,2030,p2a,0.335,0.1799,0.9305555555555557,0.8710338684574785
ladder:cyber:100k,2030,p2b,0.275,0.15775,0.7638888888888891,0.7888902497096514
ladder:cyber:100k,2030,p3a,0.32,0.16425,0.888888888888889,0.7880196698052657
ladder:cyber:100k,2030,p3b,0.265,0.14175,0.7361111111111112,0.6614213943240461
ladder:cyber:100k,2030,p4,0.325,0.16735,0.9027777777777779,0.8025584090893323
ladder:cyber:100k,2030,p5,0.18,0.11334999999999999,0.5000000000000001,0.5384357375567309
ladder:cyber:100k,2030,eci_p10,0.26,0.15234999999999999,0.7222222222222223,0.6364530334346093
ladder:cyber:100k,2030,eci_p25,0.31,0.1779,0.8611111111111112,0.8228507357554793
ladder:cyber:100k,2030,eci_p50,0.36,0.2031,1.0,0.9923708984044222
ladder:cyber:100k,2030,eci_p75,0.44,0.25535,1.2222222222222223,1.1530209596244698
ladder:cyber:100k,2030,eci_p90,0.545,0.3191,1.5138888888888893,1.42828568570857
ladder:cyber:100k,2050,unconditional,0.58,0.69,1.0,1.0
ladder:cyber:100k,2050,sq,0.62,0.7255,1.0689655172413794,1.0619093723814266
ladder:cyber:100k,2050,p1,0.595,0.7277499999999999,1.0258620689655173,1.069462481810372
ladder:cyber:100k,2050,p2a,0.545,0.6465000000000001,0.9396551724137934,0.9299688732764974
ladder:cyber:100k,2050,p2b,0.465,0.5755,0.8017241379310346,0.8347426679147454
ladder:cyber:100k,2050,p3a,0.525,0.5980000000000001,0.9051724137931036,0.852377937389365
ladder:cyber:100k,2050,p3b,0.455,0.537,0.7844827586206898,0.7503826184514631
ladder:cyber:100k,2050,p4,0.535,0.6054999999999999,0.9224137931034485,0.8682522607538051
ladder:cyber:100k,2050,p5,0.32,0.46499999999999997,0.5517241379310346,0.6217657055455799
ladder:cyber:100k,2050,eci_p10,0.44,0.5105000000000001,0.7586206896551725,0.8100249075659298
ladder:cyber:100k,2050,eci_p25,0.51,0.6134999999999999,0.8793103448275863,0.9055619970873592
ladder:cyber:100k,2050,eci_p50,0.58,0.69,1.0,0.9973297682645729
ladder:cyber:100k,2050,eci_p75,0.66,0.734,1.137931034482759,1.0661407196165313
ladder:cyber:100k,2050,eci_p90,0.75,0.7665,1.2931034482758623,1.1728589370100746
ladder:cyber:100k,2100,unconditional,0.66,0.8400000000000001,1.0,1.0
ladder:cyber:100k,2100,sq,0.7,0.8827,1.0606060606060606,1.0276902189605515
ladder:cyber:100k,2100,p1,0.675,0.8911,1.0227272727272727,1.0320617787475297
ladder:cyber:100k,2100,p2a,0.63,0.8049999999999999,0.9545454545454545,0.9680228592318774
ladder:cyber:100k,2100,p2b,0.55,0.746,0.8333333333333334,0.9174683981868984
ladder:cyber:100k,2100,p3a,0.61,0.7675000000000001,0.9242424242424242,0.9335806722361338
ladder:cyber:100k,2100,p3b,0.54,0.7105,0.8181818181818182,0.8651501883978575
ladder:cyber:100k,2100,p4,0.62,0.774,0.9393939393939393,0.9410041766687423
ladder:cyber:100k,2100,p5,0.4,0.638,0.6060606060606061,0.8001322641986387
ladder:cyber:100k,2100,eci_p10,0.52,0.716,0.787878787878788,0.9066055492515043
ladder:cyber:100k,2100,eci_p25,0.59,0.79,0.8939393939393938,0.9534289568150541
ladder:cyber:100k,2100,eci_p50,0.66,0.83385,1.0,0.998677286133554
ladder:cyber:100k,2100,eci_p75,0.74,0.8576999999999999,1.121212121212121,1.0340987715688812
ladder:cyber:100k,2100,eci_p90,0.82,0.8852,1.2424242424242422,1.0795889335817894
ladder:cyber:1M,6mo,unconditional,0.008,0.0014,1.0,1.0
ladder:cyber:1M,6mo,sq,0.009,0.00151,1.1250000000000004,1.0121983276737094
ladder:cyber:1M,6mo,p1,0.0084,0.001505,1.0500000000000003,1.0067950951590712
ladder:cyber:1M,6mo,p2a,0.0072,0.001325,0.9000000000000004,0.8905298862255384
ladder:cyber:1M,6mo,p2b,0.0057,0.001235,0.7125000000000004,0.837958180963393
ladder:cyber:1M,6mo,p3a,0.0069,0.0012699999999999999,0.8625000000000006,0.8024961059095558
ladder:cyber:1M,6mo,p3b,0.0055,0.0011849999999999999,0.6875000000000004,0.713229032060469
ladder:cyber:1M,6mo,p4,0.007,0.001285,0.8750000000000007,0.8156086017841818
ladder:cyber:1M,6mo,p5,0.0037,0.001095,0.46250000000000036,0.6079187588743291
ladder:cyber:1M,6mo,eci_p10,0.0052,0.001,0.6500000000000001,0.6647535131171413
ladder:cyber:1M,6mo,eci_p25,0.0065,0.0011949999999999999,0.8125000000000001,0.7990524691688581
ladder:cyber:1M,6mo,eci_p50,0.008,0.0014,1.0,0.9899494936611665
ladder:cyber:1M,6mo,eci_p75,0.0105,0.00172,1.3125000000000002,1.1408728715728624
ladder:cyber:1M,6mo,eci_p90,0.0145,0.00218,1.8125000000000004,1.4126755373804154
ladder:cyber:1M,12mo,unconditional,0.015,0.00375,1.0,1.0
ladder:cyber:1M,12mo,sq,0.017,0.00418,1.133333333333334,1.0249682921924947
ladder:cyber:1M,12mo,p1,0.0157,0.0041600000000000005,1.0466666666666666,1.011928851253881
ladder:cyber:1M,12mo,p2a,0.0135,0.00345,0.9000000000000004,0.8892037054655496
ladder:cyber:1M,12mo,p2b,0.0108,0.00309,0.7200000000000003,0.8317608351903338
ladder:cyber:1M,12mo,p3a,0.013,0.003235,0.8666666666666667,0.7999999999999997
ladder:cyber:1M,12mo,p3b,0.0104,0.002895,0.6933333333333334,0.7132290320604686
ladder:cyber:1M,12mo,p4,0.0132,0.0032900000000000004,0.88,0.8156086017841815
ladder:cyber:1M,12mo,p5,0.007,0.002535,0.46666666666666695,0.6104676956673596
ladder:cyber:1M,12mo,eci_p10,0.0098,0.002375,0.6533333333333338,0.637931439685434
ladder:cyber:1M,12mo,eci_p25,0.0123,0.0030499999999999998,0.8199999999999998,0.78689262291624
ladder:cyber:1M,12mo,eci_p50,0.015,0.00375,1.0,0.9899494936611665
ladder:cyber:1M,12mo,eci_p75,0.0198,0.0049499999999999995,1.3200000000000003,1.1612800818800895
ladder:cyber:1M,12mo,eci_p90,0.027,0.006775,1.8,1.4640622462414514
ladder:cyber:1M,2028,unconditional,0.036,0.015,1.0,1.0
ladder:cyber:1M,2028,sq,0.041,0.0173,1.138888888888889,1.0567244989431572
ladder:cyber:1M,2028,p1,0.038,0.0171,1.055555555555556,1.0192589900947104
ladder:cyber:1M,2028,p2a,0.033,0.01345,0.9166666666666672,0.8717797887081349
ladder:cyber:1M,2028,p2b,0.026,0.011875,0.7222222222222223,0.8130873945100313
ladder:cyber:1M,2028,p3a,0.031,0.012400000000000001,0.8611111111111112,0.7722693830523129
ladder:cyber:1M,2028,p3b,0.025,0.01065,0.6944444444444446,0.6741177809616772
ladder:cyber:1M,2028,p4,0.032,0.01265,0.8888888888888894,0.7991299616784331
ladder:cyber:1M,2028,p5,0.017,0.00925,0.4722222222222225,0.5610549070239492
ladder:cyber:1M,2028,eci_p10,0.024,0.008575,0.6666666666666669,0.5956768569236146
ladder:cyber:1M,2028,eci_p25,0.03,0.011550000000000001,0.8333333333333335,0.757982214195714
ladder:cyber:1M,2028,eci_p50,0.036,0.015,1.0,0.9899494936611665
ladder:cyber:1M,2028,eci_p75,0.048,0.020999999999999998,1.3333333333333337,1.2341438777999552
ladder:cyber:1M,2028,eci_p90,0.066,0.0303,1.8333333333333337,1.5852581740085334
ladder:cyber:1M,2030,unconditional,0.06,0.041,1.0,1.0
ladder:cyber:1M,2030,sq,0.068,0.048,1.1333333333333335,1.0840839890147327
ladder:cyber:1M,2030,p1,0.063,0.048,1.0500000000000003,1.0277885027325449
ladder:cyber:1M,2030,p2a,0.054,0.03615,0.9,0.8510011154814807
ladder:cyber:1M,2030,p2b,0.043,0.03105,0.7166666666666666,0.7737542582589857
ladder:cyber:1M,2030,p3a,0.052,0.03265,0.8666666666666667,0.7529940238806679
ladder:cyber:1M,2030,p3b,0.042,0.02715,0.7,0.6430790967195881
ladder:cyber:1M,2030,p4,0.053,0.03365,0.8833333333333333,0.782461741436343
ladder:cyber:1M,2030,p5,0.028,0.0228,0.46666666666666673,0.5170989309095756
ladder:cyber:1M,2030,eci_p10,0.04,0.02195,0.6666666666666669,0.5730308798258209
ladder:cyber:1M,2030,eci_p25,0.05,0.030600000000000002,0.8333333333333335,0.7438637868140466
ladder:cyber:1M,2030,eci_p50,0.06,0.041,1.0,0.9907909298467898
ladder:cyber:1M,2030,eci_p75,0.079,0.0592,1.3166666666666664,1.2502285505344328
ladder:cyber:1M,2030,eci_p90,0.108,0.07985,1.8,1.653717814107247
ladder:cyber:1M,2050,unconditional,0.19,0.29000000000000004,1.0,1.0
ladder:cyber:1M,2050,sq,0.21,0.33035000000000003,1.1052631578947367,1.171937498333422
ladder:cyber:1M,2050,p1,0.197,0.32689999999999997,1.0368421052631578,1.1576311546040432
ladder:cyber:1M,2050,p2a,0.172,0.255,0.9052631578947368,0.8660960968504545
ladder:cyber:1M,2050,p2b,0.14,0.21400000000000002,0.7368421052631579,0.7473763634016188
ladder:cyber:1M,2050,p3a,0.166,0.226,0.8736842105263157,0.8024452425847752
ladder:cyber:1M,2050,p3b,0.136,0.1915,0.7157894736842106,0.6506511651995331
ladder:cyber:1M,2050,p4,0.168,0.23399999999999999,0.8842105263157896,0.8024452425847752
ladder:cyber:1M,2050,p5,0.093,0.149,0.48947368421052634,0.4915614438310072
ladder:cyber:1M,2050,eci_p10,0.13,0.175,0.6842105263157895,0.7140659002431846
ladder:cyber:1M,2050,eci_p25,0.16,0.2345,0.8421052631578947,0.8496928986275111
ladder:cyber:1M,2050,eci_p50,0.19,0.29000000000000004,1.0,0.9934068365262758
ladder:cyber:1M,2050,eci_p75,0.24,0.34099999999999997,1.263157894736842,1.1257232107639725
ladder:cyber:1M,2050,eci_p90,0.31,0.38675000000000004,1.631578947368421,1.3207972950099096
ladder:cyber:1M,2100,unconditional,0.25,0.502,1.0,1.0
ladder:cyber:1M,2100,sq,0.275,0.544,1.1,1.1059386528878388
ladder:cyber:1M,2100,p1,0.26,0.5525,1.04,1.1049304626329686
ladder:cyber:1M,2100,p2a,0.228,0.46499999999999997,0.912,0.9261286550551633
ladder:cyber:1M,2100,p2b,0.188,0.422,0.752,0.8573491815168537
ladder:cyber:1M,2100,p3a,0.22,0.4365,0.88,0.8957040327506147
ladder:cyber:1M,2100,p3b,0.183,0.39,0.732,0.7964205637009344
ladder:cyber:1M,2100,p4,0.223,0.4395,0.892,0.8957040327506147
ladder:cyber:1M,2100,p5,0.13,0.352,0.52,0.7142095197455982
ladder:cyber:1M,2100,eci_p10,0.175,0.38,0.7,0.7807200583588265
ladder:cyber:1M,2100,eci_p25,0.212,0.431,0.8479999999999999,0.8855475870191166
ladder:cyber:1M,2100,eci_p50,0.25,0.4875,1.0,0.99498743710662
ladder:cyber:1M,2100,eci_p75,0.31,0.522,1.24,1.072451386163443
ladder:cyber:1M,2100,eci_p90,0.39,0.587,1.5599999999999998,1.205778051392485
ladder:cyber:10M,6mo,unconditional,0.0016,0.000235,1.0,1.0
ladder:cyber:10M,6mo,sq,0.0018,0.0002595,1.1249999999999993,1.0194236066503064
ladder:cyber:10M,6mo,p1,0.0017,0.0002585,1.0624999999999998,1.0099504938362078
ladder:cyber:10M,6mo,p2a,0.0014,0.00021700000000000002,0.8749999999999999,0.88920370546555
ladder:cyber:10M,6mo,p2b,0.0011,0.0002005,0.6874999999999999,0.8385879880278492
ladder:cyber:10M,6mo,p3a,0.0014,0.0002095,0.8749999999999999,0.8000000000000004
ladder:cyber:10M,6mo,p3b,0.0011,0.000193,0.6874999999999999,0.7132290320604684
ladder:cyber:10M,6mo,p4,0.0014,0.0002115,0.8749999999999999,0.8156086017841812
ladder:cyber:10M,6mo,p5,0.0007,0.0001745,0.4374999999999999,0.6104676956673594
ladder:cyber:10M,6mo,eci_p10,0.001,0.0001565,0.6249999999999999,0.6467309097029592
