question,horizon,condition,fresh_probability,authors_panel_median,fresh_paired_multiplier,authors_panel_paired_multiplier
ladder:cyber:10k,2100,eci_p90,0.978,0.9823500000000001,1.0294736842105263,1.0108834381662384
ladder:cyber:100k,6mo,unconditional,0.016,0.009000000000000001,1.0,1.0
ladder:cyber:100k,6mo,sq,0.0158,0.0094,0.9875000000000004,1.0070067030561418
ladder:cyber:100k,6mo,p1,0.017,0.009649999999999999,1.0625000000000007,1.0062305898749053
ladder:cyber:100k,6mo,p2a,0.012,0.00825,0.7500000000000001,0.8936504412303011
ladder:cyber:100k,6mo,p2b,0.0098,0.0077,0.6125000000000004,0.837958180963393
ladder:cyber:100k,6mo,p3a,0.0087,0.00775,0.5437500000000002,0.8291561975888503
ladder:cyber:100k,6mo,p3b,0.0062,0.00715,0.3875000000000002,0.7245688373094723
ladder:cyber:100k,6mo,p4,0.0082,0.0077,0.5125000000000003,0.8306623862918078
ladder:cyber:100k,6mo,p5,0.0041,0.0063,0.25625000000000014,0.6079187588743291
ladder:cyber:100k,6mo,eci_p10,0.0078,0.006549999999999999,0.48750000000000016,0.6831300510639734
ladder:cyber:100k,6mo,eci_p25,0.0105,0.0078,0.65625,0.8485281374238572
ladder:cyber:100k,6mo,eci_p50,0.0138,0.0089,0.8625000000000006,0.9916316520429014
ladder:cyber:100k,6mo,eci_p75,0.022,0.011300000000000001,1.3750000000000004,1.140175425099138
ladder:cyber:100k,6mo,eci_p90,0.036,0.014599999999999998,2.25,1.4126755373804147
ladder:cyber:100k,12mo,unconditional,0.037,0.024,1.0,1.0
ladder:cyber:100k,12mo,sq,0.039,0.0252,1.054054054054054,1.0155104817093414
ladder:cyber:100k,12mo,p1,0.043,0.02595,1.1621621621621616,1.0099504938362078
ladder:cyber:100k,12mo,p2a,0.028,0.0219,0.7567567567567567,0.8944271909999157
ladder:cyber:100k,12mo,p2b,0.0215,0.02025,0.581081081081081,0.8379581809633929
ladder:cyber:100k,12mo,p3a,0.019,0.0206,0.5135135135135135,0.832165848854662
ladder:cyber:100k,12mo,p3b,0.0135,0.0188,0.3648648648648649,0.7259093913460856
ladder:cyber:100k,12mo,p4,0.0185,0.02045,0.49999999999999994,0.8321992282834417
ladder:cyber:100k,12mo,p5,0.0088,0.0164,0.2378378378378379,0.6091095901015049
ladder:cyber:100k,12mo,eci_p10,0.019,0.0173,0.5135135135135135,0.670533656586591
ladder:cyber:100k,12mo,eci_p25,0.026,0.0208,0.7027027027027025,0.8419553960210058
ladder:cyber:100k,12mo,eci_p50,0.033,0.0237,0.891891891891892,0.9899494936611665
ladder:cyber:100k,12mo,eci_p75,0.05,0.030149999999999996,1.3513513513513513,1.1416654501210066
ladder:cyber:100k,12mo,eci_p90,0.075,0.04,2.0270270270270268,1.407433680575178
ladder:cyber:100k,2028,unconditional,0.112,0.09,1.0,1.0
ladder:cyber:100k,2028,sq,0.13,0.096,1.1607142857142858,1.0327955589886444
ladder:cyber:100k,2028,p1,0.143,0.0985,1.2767857142857144,1.0137937550497034
ladder:cyber:100k,2028,p2a,0.087,0.08005,0.7767857142857142,0.876963474190878
ladder:cyber:100k,2028,p2b,0.065,0.07305,0.5803571428571429,0.8201272435739309
ladder:cyber:100k,2028,p3a,0.061,0.07355,0.5446428571428572,0.8013948878260742
ladder:cyber:100k,2028,p3b,0.043,0.065,0.3839285714285714,0.6837634587578276
ladder:cyber:100k,2028,p4,0.059,0.07455,0.5267857142857144,0.8133065427423612
ladder:cyber:100k,2028,p5,0.029,0.054349999999999996,0.25892857142857145,0.5682648160723754
ladder:cyber:100k,2028,eci_p10,0.063,0.06395,0.5625000000000001,0.6473388749701496
ladder:cyber:100k,2028,eci_p25,0.084,0.07655,0.7500000000000001,0.8251983888449982
ladder:cyber:100k,2028,eci_p50,0.104,0.089,0.9285714285714287,0.9908673886137245
ladder:cyber:100k,2028,eci_p75,0.15,0.11460000000000001,1.3392857142857144,1.170599432044553
ladder:cyber:100k,2028,eci_p90,0.21,0.1485,1.8750000000000004,1.4414498873626436
ladder:cyber:100k,2030,unconditional,0.21,0.20500000000000002,1.0,1.0
ladder:cyber:100k,2030,sq,0.26,0.2228,1.2380952380952381,1.045929251909516
ladder:cyber:100k,2030,p1,0.28,0.22845,1.3333333333333335,1.017088655591701
ladder:cyber:100k,2030,p2a,0.17,0.1799,0.8095238095238095,0.8710338684574785
ladder:cyber:100k,2030,p2b,0.129,0.15775,0.6142857142857143,0.7888902497096514
ladder:cyber:100k,2030,p3a,0.123,0.16425,0.5857142857142856,0.7880196698052657
ladder:cyber:100k,2030,p3b,0.09,0.14175,0.42857142857142844,0.6614213943240461
ladder:cyber:100k,2030,p4,0.12,0.16735,0.5714285714285714,0.8025584090893323
ladder:cyber:100k,2030,p5,0.058,0.11334999999999999,0.2761904761904762,0.5384357375567309
ladder:cyber:100k,2030,eci_p10,0.133,0.15234999999999999,0.6333333333333334,0.6364530334346093
ladder:cyber:100k,2030,eci_p25,0.17,0.1779,0.8095238095238095,0.8228507357554793
ladder:cyber:100k,2030,eci_p50,0.199,0.2031,0.9476190476190477,0.9923708984044222
ladder:cyber:100k,2030,eci_p75,0.276,0.25535,1.3142857142857143,1.1530209596244698
ladder:cyber:100k,2030,eci_p90,0.36,0.3191,1.7142857142857142,1.42828568570857
ladder:cyber:100k,2050,unconditional,0.49,0.69,1.0,1.0
ladder:cyber:100k,2050,sq,0.6,0.7255,1.2244897959183674,1.0619093723814266
ladder:cyber:100k,2050,p1,0.625,0.7277499999999999,1.2755102040816326,1.069462481810372
ladder:cyber:100k,2050,p2a,0.45,0.6465000000000001,0.9183673469387755,0.9299688732764974
ladder:cyber:100k,2050,p2b,0.36,0.5755,0.7346938775510203,0.8347426679147454
ladder:cyber:100k,2050,p3a,0.36,0.5980000000000001,0.7346938775510203,0.852377937389365
ladder:cyber:100k,2050,p3b,0.27,0.537,0.5510204081632654,0.7503826184514631
ladder:cyber:100k,2050,p4,0.34,0.6054999999999999,0.6938775510204083,0.8682522607538051
ladder:cyber:100k,2050,p5,0.185,0.46499999999999997,0.3775510204081633,0.6217657055455799
ladder:cyber:100k,2050,eci_p10,0.4,0.5105000000000001,0.816326530612245,0.8100249075659298
ladder:cyber:100k,2050,eci_p25,0.447,0.6134999999999999,0.9122448979591837,0.9055619970873592
ladder:cyber:100k,2050,eci_p50,0.48,0.69,0.9795918367346939,0.9973297682645729
ladder:cyber:100k,2050,eci_p75,0.54,0.734,1.1020408163265307,1.0661407196165313
ladder:cyber:100k,2050,eci_p90,0.61,0.7665,1.2448979591836735,1.1728589370100746
ladder:cyber:100k,2100,unconditional,0.66,0.8400000000000001,1.0,1.0
ladder:cyber:100k,2100,sq,0.75,0.8827,1.1363636363636362,1.0276902189605515
ladder:cyber:100k,2100,p1,0.77,0.8911,1.1666666666666667,1.0320617787475297
ladder:cyber:100k,2100,p2a,0.63,0.8049999999999999,0.9545454545454545,0.9680228592318774
ladder:cyber:100k,2100,p2b,0.55,0.746,0.8333333333333334,0.9174683981868984
ladder:cyber:100k,2100,p3a,0.56,0.7675000000000001,0.8484848484848485,0.9335806722361338
ladder:cyber:100k,2100,p3b,0.465,0.7105,0.7045454545454546,0.8651501883978575
ladder:cyber:100k,2100,p4,0.53,0.774,0.803030303030303,0.9410041766687423
ladder:cyber:100k,2100,p5,0.36,0.638,0.5454545454545454,0.8001322641986387
ladder:cyber:100k,2100,eci_p10,0.585,0.716,0.8863636363636362,0.9066055492515043
ladder:cyber:100k,2100,eci_p25,0.625,0.79,0.9469696969696969,0.9534289568150541
ladder:cyber:100k,2100,eci_p50,0.66,0.83385,1.0,0.998677286133554
ladder:cyber:100k,2100,eci_p75,0.71,0.8576999999999999,1.0757575757575757,1.0340987715688812
ladder:cyber:100k,2100,eci_p90,0.76,0.8852,1.1515151515151514,1.0795889335817894
ladder:cyber:1M,6mo,unconditional,0.0028,0.0014,1.0,1.0
ladder:cyber:1M,6mo,sq,0.0027,0.00151,0.964285714285714,1.0121983276737094
ladder:cyber:1M,6mo,p1,0.003,0.001505,1.0714285714285707,1.0067950951590712
ladder:cyber:1M,6mo,p2a,0.0021,0.001325,0.7499999999999994,0.8905298862255384
ladder:cyber:1M,6mo,p2b,0.00165,0.001235,0.5892857142857143,0.837958180963393
ladder:cyber:1M,6mo,p3a,0.00145,0.0012699999999999999,0.5178571428571425,0.8024961059095558
ladder:cyber:1M,6mo,p3b,0.001,0.0011849999999999999,0.3571428571428571,0.713229032060469
ladder:cyber:1M,6mo,p4,0.0014,0.001285,0.49999999999999994,0.8156086017841818
ladder:cyber:1M,6mo,p5,0.00065,0.001095,0.23214285714285715,0.6079187588743291
ladder:cyber:1M,6mo,eci_p10,0.00115,0.001,0.41071428571428553,0.6647535131171413
ladder:cyber:1M,6mo,eci_p25,0.0017,0.0011949999999999999,0.607142857142857,0.7990524691688581
ladder:cyber:1M,6mo,eci_p50,0.0023,0.0014,0.8214285714285712,0.9899494936611665
ladder:cyber:1M,6mo,eci_p75,0.004,0.00172,1.4285714285714286,1.1408728715728624
ladder:cyber:1M,6mo,eci_p90,0.0073,0.00218,2.607142857142856,1.4126755373804154
ladder:cyber:1M,12mo,unconditional,0.0075,0.00375,1.0,1.0
ladder:cyber:1M,12mo,sq,0.008,0.00418,1.0666666666666667,1.0249682921924947
ladder:cyber:1M,12mo,p1,0.009,0.0041600000000000005,1.2000000000000004,1.011928851253881
ladder:cyber:1M,12mo,p2a,0.0057,0.00345,0.7600000000000003,0.8892037054655496
ladder:cyber:1M,12mo,p2b,0.0042,0.00309,0.5599999999999999,0.8317608351903338
ladder:cyber:1M,12mo,p3a,0.0037,0.003235,0.4933333333333337,0.7999999999999997
ladder:cyber:1M,12mo,p3b,0.0025,0.002895,0.33333333333333354,0.7132290320604686
ladder:cyber:1M,12mo,p4,0.0036,0.0032900000000000004,0.4800000000000001,0.8156086017841815
ladder:cyber:1M,12mo,p5,0.0016,0.002535,0.21333333333333349,0.6104676956673596
ladder:cyber:1M,12mo,eci_p10,0.0033,0.002375,0.43999999999999995,0.637931439685434
ladder:cyber:1M,12mo,eci_p25,0.0047,0.0030499999999999998,0.6266666666666668,0.78689262291624
ladder:cyber:1M,12mo,eci_p50,0.0063,0.00375,0.8400000000000002,0.9899494936611665
ladder:cyber:1M,12mo,eci_p75,0.0107,0.0049499999999999995,1.4266666666666665,1.1612800818800895
ladder:cyber:1M,12mo,eci_p90,0.018,0.006775,2.400000000000001,1.4640622462414514
ladder:cyber:1M,2028,unconditional,0.03,0.015,1.0,1.0
ladder:cyber:1M,2028,sq,0.036,0.0173,1.1999999999999997,1.0567244989431572
ladder:cyber:1M,2028,p1,0.04,0.0171,1.3333333333333337,1.0192589900947104
ladder:cyber:1M,2028,p2a,0.023,0.01345,0.7666666666666666,0.8717797887081349
ladder:cyber:1M,2028,p2b,0.017,0.011875,0.5666666666666669,0.8130873945100313
ladder:cyber:1M,2028,p3a,0.0155,0.012400000000000001,0.5166666666666668,0.7722693830523129
ladder:cyber:1M,2028,p3b,0.0106,0.01065,0.3533333333333333,0.6741177809616772
ladder:cyber:1M,2028,p4,0.015,0.01265,0.49999999999999994,0.7991299616784331
ladder:cyber:1M,2028,p5,0.0065,0.00925,0.21666666666666662,0.5610549070239492
ladder:cyber:1M,2028,eci_p10,0.014,0.008575,0.4666666666666665,0.5956768569236146
ladder:cyber:1M,2028,eci_p25,0.02,0.011550000000000001,0.6666666666666669,0.757982214195714
ladder:cyber:1M,2028,eci_p50,0.026,0.015,0.8666666666666667,0.9899494936611665
ladder:cyber:1M,2028,eci_p75,0.042,0.020999999999999998,1.4000000000000001,1.2341438777999552
ladder:cyber:1M,2028,eci_p90,0.063,0.0303,2.1000000000000005,1.5852581740085334
ladder:cyber:1M,2030,unconditional,0.068,0.041,1.0,1.0
ladder:cyber:1M,2030,sq,0.088,0.048,1.2941176470588232,1.0840839890147327
ladder:cyber:1M,2030,p1,0.097,0.048,1.4264705882352944,1.0277885027325449
ladder:cyber:1M,2030,p2a,0.055,0.03615,0.8088235294117647,0.8510011154814807
ladder:cyber:1M,2030,p2b,0.04,0.03105,0.5882352941176472,0.7737542582589857
ladder:cyber:1M,2030,p3a,0.038,0.03265,0.5588235294117647,0.7529940238806679
ladder:cyber:1M,2030,p3b,0.026,0.02715,0.3823529411764705,0.6430790967195881
ladder:cyber:1M,2030,p4,0.036,0.03365,0.5294117647058821,0.782461741436343
ladder:cyber:1M,2030,p5,0.016,0.0228,0.23529411764705874,0.5170989309095756
ladder:cyber:1M,2030,eci_p10,0.036,0.02195,0.5294117647058821,0.5730308798258209
ladder:cyber:1M,2030,eci_p25,0.048,0.030600000000000002,0.7058823529411764,0.7438637868140466
ladder:cyber:1M,2030,eci_p50,0.06,0.041,0.8823529411764706,0.9907909298467898
ladder:cyber:1M,2030,eci_p75,0.091,0.0592,1.338235294117647,1.2502285505344328
ladder:cyber:1M,2030,eci_p90,0.13,0.07985,1.9117647058823528,1.653717814107247
ladder:cyber:1M,2050,unconditional,0.23,0.29000000000000004,1.0,1.0
ladder:cyber:1M,2050,sq,0.32,0.33035000000000003,1.391304347826087,1.171937498333422
ladder:cyber:1M,2050,p1,0.34,0.32689999999999997,1.4782608695652177,1.1576311546040432
ladder:cyber:1M,2050,p2a,0.207,0.255,0.9,0.8660960968504545
ladder:cyber:1M,2050,p2b,0.156,0.21400000000000002,0.6782608695652175,0.7473763634016188
ladder:cyber:1M,2050,p3a,0.165,0.226,0.7173913043478262,0.8024452425847752
ladder:cyber:1M,2050,p3b,0.113,0.1915,0.491304347826087,0.6506511651995331
ladder:cyber:1M,2050,p4,0.151,0.23399999999999999,0.6565217391304348,0.8024452425847752
ladder:cyber:1M,2050,p5,0.07,0.149,0.3043478260869566,0.4915614438310072
ladder:cyber:1M,2050,eci_p10,0.17,0.175,0.7391304347826088,0.7140659002431846
ladder:cyber:1M,2050,eci_p25,0.197,0.2345,0.8565217391304348,0.8496928986275111
ladder:cyber:1M,2050,eci_p50,0.22,0.29000000000000004,0.9565217391304348,0.9934068365262758
ladder:cyber:1M,2050,eci_p75,0.268,0.34099999999999997,1.165217391304348,1.1257232107639725
ladder:cyber:1M,2050,eci_p90,0.323,0.38675000000000004,1.4043478260869566,1.3207972950099096
ladder:cyber:1M,2100,unconditional,0.38,0.502,1.0,1.0
ladder:cyber:1M,2100,sq,0.47,0.544,1.2368421052631577,1.1059386528878388
ladder:cyber:1M,2100,p1,0.49,0.5525,1.2894736842105263,1.1049304626329686
ladder:cyber:1M,2100,p2a,0.355,0.46499999999999997,0.9342105263157894,0.9261286550551633
ladder:cyber:1M,2100,p2b,0.285,0.422,0.7499999999999999,0.8573491815168537
ladder:cyber:1M,2100,p3a,0.3,0.4365,0.7894736842105262,0.8957040327506147
ladder:cyber:1M,2100,p3b,0.23,0.39,0.6052631578947368,0.7964205637009344
ladder:cyber:1M,2100,p4,0.28,0.4395,0.736842105263158,0.8957040327506147
ladder:cyber:1M,2100,p5,0.16,0.352,0.42105263157894735,0.7142095197455982
ladder:cyber:1M,2100,eci_p10,0.32,0.38,0.8421052631578947,0.7807200583588265
ladder:cyber:1M,2100,eci_p25,0.35,0.431,0.9210526315789472,0.8855475870191166
ladder:cyber:1M,2100,eci_p50,0.38,0.4875,1.0,0.99498743710662
ladder:cyber:1M,2100,eci_p75,0.425,0.522,1.118421052631579,1.072451386163443
ladder:cyber:1M,2100,eci_p90,0.48,0.587,1.263157894736842,1.205778051392485
ladder:cyber:10M,6mo,unconditional,0.0006,0.000235,1.0,1.0
ladder:cyber:10M,6mo,sq,0.00058,0.0002595,0.9666666666666667,1.0194236066503064
ladder:cyber:10M,6mo,p1,0.00065,0.0002585,1.0833333333333341,1.0099504938362078
ladder:cyber:10M,6mo,p2a,0.00044,0.00021700000000000002,0.7333333333333337,0.88920370546555
ladder:cyber:10M,6mo,p2b,0.00034,0.0002005,0.5666666666666669,0.8385879880278492
ladder:cyber:10M,6mo,p3a,0.0003,0.0002095,0.5000000000000004,0.8000000000000004
ladder:cyber:10M,6mo,p3b,0.0002,0.000193,0.3333333333333332,0.7132290320604684
ladder:cyber:10M,6mo,p4,0.00029,0.0002115,0.4833333333333337,0.8156086017841812
ladder:cyber:10M,6mo,p5,0.00013,0.0001745,0.21666666666666662,0.6104676956673594
ladder:cyber:10M,6mo,eci_p10,0.00022,0.0001565,0.36666666666666686,0.6467309097029592
ladder:cyber:10M,6mo,eci_p25,0.00034,0.00019449999999999998,0.5666666666666669,0.781024967590666
ladder:cyber:10M,6mo,eci_p50,0.00048,0.000235,0.8000000000000007,0.9928314487939459
ladder:cyber:10M,6mo,eci_p75,0.0009,0.000303,1.5000000000000004,1.1513966674062794
ladder:cyber:10M,6mo,eci_p90,0.0018,0.00039999999999999996,3.000000000000001,1.4385983516573704
ladder:cyber:10M,12mo,unconditional,0.0018,0.00065,1.0,1.0
ladder:cyber:10M,12mo,sq,0.002,0.00075,1.1111111111111116,1.032351684262683
ladder:cyber:10M,12mo,p1,0.0023,0.000748,1.277777777777778,1.0161200716450787
ladder:cyber:10M,12mo,p2a,0.00135,0.0005790000000000001,0.7500000000000001,0.8905298862255376
ladder:cyber:10M,12mo,p2b,0.00098,0.000508,0.5444444444444446,0.8246211251235317
ladder:cyber:10M,12mo,p3a,0.00086,0.000548,0.47777777777777797,0.802496105909555
ladder:cyber:10M,12mo,p3b,0.00057,0.000482,0.3166666666666667,0.7102510272707321
ladder:cyber:10M,12mo,p4,0.00083,0.000556,0.46111111111111125,0.8156086017841812
ladder:cyber:10M,12mo,p5,0.00036,0.000408,0.19999999999999998,0.601628225517329
ladder:cyber:10M,12mo,eci_p10,0.0007,0.000387,0.388888888888889,0.6199579228358617
ladder:cyber:10M,12mo,eci_p25,0.00105,0.000511,0.5833333333333331,0.7668115805072323
ladder:cyber:10M,12mo,eci_p50,0.0015,0.00065,0.8333333333333338,0.989949493661166
ladder:cyber:10M,12mo,eci_p75,0.0027,0.000894,1.5000000000000004,1.181326937529714
ladder:cyber:10M,12mo,eci_p90,0.0048,0.0012599999999999998,2.6666666666666665,1.501448575904934
ladder:cyber:10M,2028,unconditional,0.009,0.003,1.0,1.0
ladder:cyber:10M,2028,sq,0.011,0.003615,1.2222222222222228,1.069267662156363
ladder:cyber:10M,2028,p1,0.0125,0.00358,1.3888888888888895,1.026320287889377
ladder:cyber:10M,2028,p2a,0.0068,0.00258,0.7555555555555558,0.8701990443637562
ladder:cyber:10M,2028,p2b,0.0049,0.002155,0.5444444444444446,0.8018999178581264
ladder:cyber:10M,2028,p3a,0.0045,0.002385,0.49999999999999994,0.7713624310270758
ladder:cyber:10M,2028,p3b,0.003,0.001985,0.3333333333333332,0.6724387801454331
ladder:cyber:10M,2028,p4,0.0043,0.002455,0.47777777777777797,0.8003622368308787
ladder:cyber:10M,2028,p5,0.0018,0.0015400000000000001,0.19999999999999998,0.5582062368861092
ladder:cyber:10M,2028,eci_p10,0.0038,0.001555,0.4222222222222222,0.5676036584126976
ladder:cyber:10M,2028,eci_p25,0.0056,0.0022199999999999998,0.6222222222222225,0.7389181280764467
ladder:cyber:10M,2028,eci_p50,0.0077,0.003,0.8555555555555558,0.9916316520429014
ladder:cyber:10M,2028,eci_p75,0.013,0.00446,1.4444444444444442,1.268069398731789
ladder:cyber:10M,2028,eci_p90,0.021,0.00675,2.333333333333334,1.6759163619267863
ladder:cyber:10M,2030,unconditional,0.024,0.010525,1.0,1.0
ladder:cyber:10M,2030,sq,0.033,0.012405,1.3750000000000004,1.0989161326810468
ladder:cyber:10M,2030,p1,0.037,0.011805,1.541666666666667,1.0348147982449165
ladder:cyber:10M,2030,p2a,0.019,0.008775,0.7916666666666667,0.8493817018056833
ladder:cyber:10M,2030,p2b,0.0135,0.00706,0.5625000000000001,0.7689631641542312
ladder:cyber:10M,2030,p3a,0.013,0.008005,0.5416666666666666,0.7483314773547882
ladder:cyber:10M,2030,p3b,0.0086,0.006385,0.3583333333333332,0.637931439685434
ladder:cyber:10M,2030,p4,0.0123,0.00817,0.5124999999999998,0.778515867867662
ladder:cyber:10M,2030,p5,0.0051,0.004605,0.2125000000000001,0.5107539184552493
ladder:cyber:10M,2030,eci_p10,0.0115,0.005275,0.47916666666666674,0.5421374765483943
ladder:cyber:10M,2030,eci_p25,0.016,0.00752,0.6666666666666665,0.7247188360352919
ladder:cyber:10M,2030,eci_p50,0.021,0.010499999999999999,0.8750000000000003,0.9899494936611665
ladder:cyber:10M,2030,eci_p75,0.034,0.01445,1.4166666666666667,1.280950168169447
ladder:cyber:10M,2030,eci_p90,0.052,0.01865,2.166666666666667,1.7408144021143375
ladder:cyber:10M,2050,unconditional,0.12,0.082,1.0,1.0
ladder:cyber:10M,2050,sq,0.19,0.09495,1.5833333333333333,1.22059054143528
ladder:cyber:10M,2050,p1,0.205,0.09509999999999999,1.708333333333333,1.1756457192295888
ladder:cyber:10M,2050,p2a,0.107,0.0693,0.8916666666666665,0.8447315719040154
ladder:cyber:10M,2050,p2b,0.077,0.0587,0.6416666666666667,0.7158910531638177
ladder:cyber:10M,2050,p3a,0.085,0.06375,0.7083333333333333,0.7776643908280132
ladder:cyber:10M,2050,p3b,0.056,0.05075,0.46666666666666673,0.6181770435262517
ladder:cyber:10M,2050,p4,0.076,0.06375,0.6333333333333332,0.7776643908280132
ladder:cyber:10M,2050,p5,0.033,0.039900000000000005,0.275,0.4582575694955841
ladder:cyber:10M,2050,eci_p10,0.081,0.0683,0.675,0.6561068437961842
ladder:cyber:10M,2050,eci_p25,0.098,0.07415,0.8166666666666668,0.8202786982831767
ladder:cyber:10M,2050,eci_p50,0.114,0.07925,0.95,0.9905806378079475
ladder:cyber:10M,2050,eci_p75,0.147,0.08765,1.2249999999999999,1.1971528724436158
ladder:cyber:10M,2050,eci_p90,0.19,0.10450000000000001,1.5833333333333333,1.470611577779263
ladder:cyber:10M,2100,unconditional,0.23,0.19,1.0,1.0
ladder:cyber:10M,2100,sq,0.31,0.217,1.3478260869565217,1.1420164975482048
ladder:cyber:10M,2100,p1,0.33,0.2145,1.434782608695652,1.1195987676664458
ladder:cyber:10M,2100,p2a,0.211,0.176,0.917391304347826,0.9095557523685213
ladder:cyber:10M,2100,p2b,0.163,0.1585,0.7086956521739131,0.8310385069297332
ladder:cyber:10M,2100,p3a,0.182,0.16499999999999998,0.7913043478260869,0.8696565534786725
ladder:cyber:10M,2100,p3b,0.135,0.14400000000000002,0.5869565217391304,0.7614669610515674
ladder:cyber:10M,2100,p4,0.165,0.16649999999999998,0.7173913043478262,0.8770893422483906
ladder:cyber:10M,2100,p5,0.09,0.11879999999999999,0.39130434782608686,0.6610406870351978
ladder:cyber:10M,2100,eci_p10,0.183,0.1516,0.7956521739130434,0.7210325618043008
ladder:cyber:10M,2100,eci_p25,0.207,0.16799999999999998,0.9,0.8579827817511914
ladder:cyber:10M,2100,eci_p50,0.23,0.185,1.0,0.9915266007525971
ladder:cyber:10M,2100,eci_p75,0.267,0.21150000000000002,1.1608695652173915,1.1184723475155132
ladder:cyber:10M,2100,eci_p90,0.314,0.25,1.3652173913043477,1.3231403100624077
ladder:cyber:100M,6mo,unconditional,0.00012,4.5e-05,1.0,1.0
ladder:cyber:100M,6mo,sq,0.000115,5.095e-05,0.9583333333333336,1.0319883720275145
ladder:cyber:100M,6mo,p1,0.00013,5.07e-05,1.0833333333333333,1.0115993936995686
ladder:cyber:100M,6mo,p2a,8.5e-05,4.085e-05,0.7083333333333343,0.8858795678282981
ladder:cyber:100M,6mo,p2b,6.5e-05,3.67e-05,0.5416666666666666,0.8335362071893769
ladder:cyber:100M,6mo,p3a,5.7e-05,3.9e-05,0.47500000000000014,0.793725393319378
ladder:cyber:100M,6mo,p3b,3.8e-05,3.51e-05,0.316666666666667,0.713229032060469
ladder:cyber:100M,6mo,p4,5.5e-05,3.965e-05,0.45833333333333354,0.8156086017841818
ladder:cyber:100M,6mo,p5,2.3e-05,3.075e-05,0.19166666666666687,0.6079187588743291
ladder:cyber:100M,6mo,eci_p10,3.8e-05,2.8e-05,0.316666666666667,0.6290088822211047
ladder:cyber:100M,6mo,eci_p25,6.2e-05,3.6e-05,0.5166666666666668,0.7713624310270766
ladder:cyber:100M,6mo,eci_p50,9.2e-05,4.5e-05,0.7666666666666676,1.0
ladder:cyber:100M,6mo,eci_p75,0.00019,6.1000000000000005e-05,1.5833333333333337,1.1747340124470735
ladder:cyber:100M,6mo,eci_p90,0.00042,8.5e-05,3.500000000000003,1.4890907643081488
ladder:cyber:100M,12mo,unconditional,0.0004,0.00013,1.0,1.0
ladder:cyber:100M,12mo,sq,0.00046,0.0001525,1.1499999999999997,1.0389727069150017
ladder:cyber:100M,12mo,p1,0.00053,0.00015250000000000002,1.3250000000000002,1.0177004891982149
ladder:cyber:100M,12mo,p2a,0.0003,0.0001125,0.7500000000000001,0.8858795678282978
ladder:cyber:100M,12mo,p2b,0.000215,9.75e-05,0.5374999999999995,0.8188387475015693
ladder:cyber:100M,12mo,p3a,0.00019,0.00010649999999999999,0.4749999999999997,0.8031189202104506
ladder:cyber:100M,12mo,p3b,0.000125,9.1e-05,0.31249999999999994,0.7018166312156839
ladder:cyber:100M,12mo,p4,0.00018,0.000108,0.4500000000000001,0.8156086017841818
ladder:cyber:100M,12mo,p5,7.5e-05,7.4e-05,0.1875,0.5897678246195887
ladder:cyber:100M,12mo,eci_p10,0.00013,7.25e-05,0.32499999999999973,0.6061281253562039
ladder:cyber:100M,12mo,eci_p25,0.00021,9.95e-05,0.5249999999999996,0.7582875444051552
ladder:cyber:100M,12mo,eci_p50,0.00032,0.00013,0.8,0.9874208829065747
ladder:cyber:100M,12mo,eci_p75,0.00063,0.0001875,1.5749999999999993,1.1989578808281791
ladder:cyber:100M,12mo,eci_p90,0.0012,0.000267,2.9999999999999982,1.5379263283084625
ladder:cyber:100M,2028,unconditional,0.0025,0.000675,1.0,1.0
ladder:cyber:100M,2028,sq,0.0032,0.0008215,1.2800000000000002,1.0812450735568275
ladder:cyber:100M,2028,p1,0.0037,0.0008410000000000001,1.4800000000000002,1.0286796479865916
ladder:cyber:100M,2028,p2a,0.00185,0.000559,0.74,0.8717797887081349
ladder:cyber:100M,2028,p2b,0.0013,0.000457,0.5199999999999997,0.7896564520428895
ladder:cyber:100M,2028,p3a,0.0012,0.0005195,0.4799999999999997,0.7728734264634367
ladder:cyber:100M,2028,p3b,0.00078,0.000418,0.31199999999999983,0.6693752617976853
ladder:cyber:100M,2028,p4,0.00115,0.000533,0.45999999999999985,0.7972779778176762
ladder:cyber:100M,2028,p5,0.00045,0.0003055,0.17999999999999988,0.5415539053603688
ladder:cyber:100M,2028,eci_p10,0.00092,0.0003175,0.3679999999999999,0.5316095330711953
ladder:cyber:100M,2028,eci_p25,0.00145,0.00048649999999999995,0.5799999999999996,0.7250078369482384
ladder:cyber:100M,2028,eci_p50,0.00205,0.000675,0.8199999999999998,0.989949493661166
ladder:cyber:100M,2028,eci_p75,0.0038,0.00106,1.5199999999999994,1.2961481396815717
ladder:cyber:100M,2028,eci_p90,0.0065,0.001665,2.5999999999999983,1.7657255056392036
ladder:cyber:100M,2030,unconditional,0.008,0.00315,1.0,1.0
ladder:cyber:100M,2030,sq,0.0115,0.00315,1.4375000000000007,1.111938060325304
ladder:cyber:100M,2030,p1,0.013,0.00315,1.6250000000000002,1.036822067666386
ladder:cyber:100M,2030,p2a,0.0062,0.00245,0.7750000000000004,0.850191794218529
ladder:cyber:100M,2030,p2b,0.0043,0.00195,0.5375000000000004,0.7689631641542312
ladder:cyber:100M,2030,p3a,0.0041,0.0022,0.5125000000000003,0.7483314773547882
ladder:cyber:100M,2030,p3b,0.00265,0.00165,0.33125,0.6401426471464401
